eps_scaled,h_scaled,t_scaled,w_scaled,model_values,rel_error
9.265298110829448,0.8803674550096272,0.02247041492127278,1.4031243282573025,40.62350819840249,0.008111543186567805
9.200053844913818,0.8929870270517567,0.10131307436440809,1.314910476821341,40.936101648112476,0.0004790700646374241
5.096690590320064,0.44827197390188417,0.0044265542563148704,1.014666883381767,40.55998678297883,0.009662520970452424
9.51660966235454,0.26180397469967054,0.0510248579479418,0.3538040190176499,40.6548873192822,0.007345371352428567
3.343476884166431,0.5175584197343279,0.08632260510797905,1.2832605483909338,40.813165413058194,0.0034807564743611717
3.5934281242192627,0.5311205216662098,0.06913952612845896,1.2973229941858753,40.9946376878833,0.0009501817339192801
8.451106247696856,0.5979731631476988,0.022485733458050224,0.9803272591860857,41.251353114059356,0.0072183028096856
7.362605069687258,0.8872753927812265,0.003754195128010445,1.6541567507693353,40.70690134222565,0.006075365111262473
4.738038753501602,0.2064043526402975,0.061589461407164654,0.4000425228845528,41.186382793258595,0.005631947664703945
4.738038753501602,0.2064043526402975,0.061589461407164654,0.4000425228845528,41.186382793258595,0.005631947664703945
4.738038753501602,0.2064043526402975,0.061589461407164654,0.4000425228845528,41.186382793258595,0.005631947664703945
7.401824194148102,0.8172051039113888,0.05705269016166424,1.4317723646640903,41.095022519932236,0.00340123927582829
7.550764711949249,0.7322496560416827,0.05928315225520917,1.2818363732133544,40.556118623437854,0.00975696832293293
6.728596920920542,0.6420384062269956,0.05341195951842449,1.1886902032381732,40.89403017397443,0.0015063129446675537
9.562478183088816,0.39834916022193556,0.09420296873117526,0.5102411751345268,40.87683200604342,0.0019262339462164822
9.502070760567381,0.8084231282957682,0.0635347980710185,1.2103394315084326,40.675853544382356,0.006833447159219379
6.162306050041447,0.8320617774490395,0.08963395285048412,1.598889434820207,40.80589075377039,0.0036583790110357637
9.572824094614987,0.14061545137900858,0.005277155496842854,0.21744502900279125,40.579324244617084,0.009190365663496233
3.8120730621092775,0.5381259890504956,0.07367616404899778,1.2725009215498226,41.15672115506379,0.004907710939704447
9.524568941941421,0.5099575699710415,0.0905190642424189,0.6933698151104255,40.86353284089218,0.002250954507876261
8.188403452021525,0.5184483896884837,0.032318782012650135,0.8719445575896321,40.61670861716885,0.008277565926501463
7.170651297532001,0.6064016617995404,0.08938916017957825,1.0268111487952876,41.03371352132621,0.001904281215999854
7.170651297532001,0.6064016617995404,0.08938916017957825,1.0268111487952876,41.03371352132621,0.001904281215999854
7.170651297532001,0.6064016617995404,0.08938916017957825,1.0268111487952876,41.03371352132621,0.001904281215999854
7.170651297532001,0.6064016617995404,0.08938916017957825,1.0268111487952876,41.03371352132621,0.001904281215999854
4.885900818840983,0.8467305265281386,0.0530128050715108,1.8716924455440538,41.03734167863127,0.0019928685268942046
5.491877153324107,0.9666999988383851,0.1030262850147793,1.9940682862374166,40.56480454451701,0.009544887554006478
4.089363987823157,0.6876409864697584,0.10092737043411946,1.562022053932206,41.30699255883034,0.008576829570651454
3.032041925277269,0.727165720808327,0.04403484812879036,1.9724434877324502,40.70783506338212,0.006052566803630767
3.7787336162339376,0.7041533520953501,0.10096820280114104,1.6567100747444021,41.34637808515891,0.009538490703905557
7.574217680649679,0.4746696438100948,0.035877094863010536,0.829630986986257,40.65180600617938,0.007420606580356042
4.252453250975869,0.2975541487005743,0.02170587542796727,0.6951844883996003,41.11992087813968,0.004009172839294906
8.945460798645836,0.4925546230020221,0.02169786181546142,0.7763321950877721,41.15477264560753,0.004860134939418616
8.945460798645836,0.4925546230020221,0.02169786181546142,0.7763321950877721,41.15477264560753,0.004860134939418616
4.332942828101967,0.8499678906862923,0.0641457800907591,1.9893210350432988,40.721921626789886,0.0057086206438827355
5.1624893566738255,0.7265912793603309,0.0875319603956691,1.5024633170387673,41.22392865237117,0.006548690356473052
3.8558058003998323,0.44820999147167884,0.007064235286218302,1.1383462476912145,40.63377715724542,0.007860809998039455
5.568043644953974,0.5400553265713179,0.014032186675960723,1.1382667652992111,41.19070102169243,0.005737384174925788
9.663642399180288,0.8638339466552546,0.043583369879825015,1.3106292455842565,40.62679737070107,0.008031232741209475
6.637504705023267,0.8666044259860461,0.015493943081336753,1.6994434491291055,40.689335288629,0.006504268634542233
5.484917554704985,0.9429819593292127,0.04368312101635596,1.9965265875838947,40.90095581887865,0.0013372121569429686
3.52794814399891,0.7595656728510171,0.047573956894159934,1.9519805893805806,40.627314897317206,0.008018596494380869
3.9625931377500017,0.7894432401236363,0.022888863294252496,1.9441970913113704,41.12543721179366,0.004143863020374062
7.476690829264859,0.5694748935020449,0.06347451557029639,0.9564109797447168,41.24890123573013,0.007158436246699663
9.172407428056426,0.5829733158960207,0.09837913195883005,0.8228855398729499,40.85450428045232,0.002471401369289636
3.460622925889248,0.4605739875560418,0.06347460083907937,1.1494363121381872,40.61385518614792,0.00834723704594651
9.314908828744876,0.34524926474831436,0.038528207834592064,0.5120110675455672,40.581557928408316,0.009135826671987335
7.665156659037853,0.6779620856848582,0.05127525712397172,1.1472462207008778,41.33179387227207,0.00918239362968159
7.665156659037853,0.6779620856848582,0.05127525712397172,1.1472462207008778,41.33179387227207,0.00918239362968159
7.665156659037853,0.6779620856848582,0.05127525712397172,1.1472462207008778,41.33179387227207,0.00918239362968159
7.647235341639158,0.6084622981755177,0.10219976582613531,0.9866588300707011,40.657105458262905,0.007291211912534294
